"Pdel_P1"	"Pdel_P4"
"Podel.07G060400"	0.379668412364888	0.216953378494222
"Podel.07G060500"	2.49321691213586	2.72514406675315
"Podel.07G060600"	0	0
"Podel.07G060700"	0	0.0424050770640697
"Podel.07G060800"	0.0800087327039538	0
"Podel.07G060900"	4.80495248987767	5.02195034425924
"Podel.07G061000"	4.67963698139206	3.57854592694687
"Podel.07G061100"	0	0
"Podel.07G061200"	0.0379369053714181	0.113810716114254
"Podel.07G061300"	0	0
"Podel.07G061400"	0	0
"Podel.07G061500"	0.354255533357868	0.151823800010515
"Podel.07G061600"	0	0
"Podel.07G061700"	0	0
"Podel.07G061800"	0	0
"Podel.07G061900"	22.0303038374316	21.9054862519504
"Podel.07G062000"	24.1302933208201	23.3053260278006
"Podel.07G062100"	0	0
"Podel.07G062200"	0	0
"Podel.07G062300"	1.28643254493661	1.01943711108184
"Podel.07G062400"	0	0
"Podel.07G062500"	0	0.0439582862821141
"Podel.07G062600"	0	0
"Podel.07G062700"	679.717744106875	702.680580034539
"Podel.07G062800"	0	0
"Podel.07G062900"	0	0
"Podel.07G063000"	17.569194912735	19.3906233270142
"Podel.07G063100"	59.2467891831355	59.8565331541454
"Podel.07G063200"	141.838044677514	136.612902603436
"Podel.07G063300"	47.086620839475	48.8497762453585
"Podel.07G063400"	26.3501287817307	31.0583349754634
"Podel.07G063500"	0.504055016034909	0.792086453769143
"Podel.07G063600"	0.0415658341974911	0.249395005184947
"Podel.07G063700"	0.0433533557369474	0.130060067210842
"Podel.07G063800"	0.0158408238854465	0.0316816477708931
"Podel.07G063900"	1.28727119768555	1.89304587894933
"Podel.07G064000"	0	0
"Podel.07G064100"	0	0
"Podel.07G064200"	0	0
"Podel.07G064300"	1.23203841826714	1.10235016371271
"Podel.07G064400"	0	0
"Podel.07G064500"	0.201622006413964	0.134414670942642
"Podel.07G064600"	0	0
"Podel.07G064700"	4.94890379379729	6.11739496733276
"Podel.07G064800"	0.558819308242693	0.614701239066962
"Podel.07G064900"	3.25697087284095	3.1406504845252
"Podel.07G065000"	0	0.148251475304385
"Podel.07G065100"	7.24432557929241	6.61132625682997
"Podel.07G065200"	3.51904654213255	2.22075752658851
"Podel.07G065300"	0	0
"Podel.07G065400"	0	0
"Podel.07G065500"	0	0
"Podel.07G065600"	0	0
"Podel.07G065700"	0	0
"Podel.07G065800"	0	0
"Podel.07G065900"	0	0
"Podel.07G066000"	0	0
"Podel.07G066100"	0	0
"Podel.07G066200"	0	0
"Podel.07G066300"	0	0
"Podel.07G066400"	0.153425836861275	0.030685167372255
"Podel.07G066500"	0	0
"Podel.07G066600"	0.142710933192217	0.17125311983066
"Podel.07G066700"	0	0
"Podel.07G066800"	0.863546030009045	0.0959495588898938
"Podel.07G066900"	9.67498964427195	9.67498964427195
"Podel.07G067000"	5.33591173946279	5.36825059848983
"Podel.07G067100"	0.0469908343102774	0
"Podel.07G067200"	0.0796714988464029	0
"Podel.07G067300"	0	0
"Podel.07G067400"	2.43221222379573	2.80962446541921
"Podel.07G067500"	7.17578321438586	8.22589783112525
"Podel.07G067600"	0.240331380817662	0.144198828490597
"Podel.07G067700"	0	0
"Podel.07G067800"	0	0
"Podel.07G067900"	0.641135998590738	0.618238284355355
"Podel.07G068000"	0	0
"Podel.07G068100"	0.854330535652388	0.427165267826194
"Podel.07G068200"	0.748102761265531	0.997470348354041
"Podel.07G068300"	1.87220434527252	0.864094313202701
"Podel.07G068400"	0	0
"Podel.07G068500"	35.7498441153905	32.9752293482259
"Podel.07G068600"	1.15299091006137	0.628904132760746
"Podel.07G068700"	277.818784593417	254.814350654186
"Podel.07G068800"	6.81305131563668	6.20375404350657
"Podel.07G068900"	0	0
"Podel.07G069000"	9.14653023017753	9.4223050109869
"Podel.07G069100"	20.1900489848237	21.7774045601823
"Podel.07G069200"	1.24020566335478	0.996593836624381
"Podel.07G069300"	0	0
"Podel.07G069400"	0.787585962554545	1.70643625220151
"Podel.07G069500"	0.816063166813128	1.95855160035151
"Podel.07G069600"	0	0
"Podel.07G069700"	0.545102917553728	0.706156052285511
"Podel.07G069800"	4.20045846695758	2.40026198111861
"Podel.07G069900"	0	0
"Podel.07G070000"	1.94257978471892	2.39965738112337
"Podel.07G070100"	2.68829341885285	3.09900491339981
"Podel.07G070200"	0.426562778026721	0.319922083520041
"Podel.07G070300"	0	0
"Podel.07G070400"	0	0
"Podel.07G070500"	0.62971892619575	0.797643973181283
"Podel.07G070600"	11.7033801912311	13.602419241129
"Podel.07G070700"	0.0782694124277809	0
"Podel.07G070800"	0	0
"Podel.07G070900"	0.519389368828905	0.370992406306361
"Podel.07G071000"	0.317681732795111	0.317681732795111
"Podel.07G071100"	0.505740818764123	0.674321091685497
"Podel.07G071200"	0	0
"Podel.07G071300"	0	0
"Podel.07G071400"	0	0
"Podel.07G071500"	0	0.0973079181534573
"Podel.07G071600"	0.783795285948396	0.755802597164525
"Podel.07G071700"	1.53714363212679	1.5691674577961
"Podel.07G071800"	0	0
"Podel.07G071900"	0.0382245967670558	0.0382245967670558
"Podel.07G072000"	1.03894318464642	0.770828814415087
"Podel.07G072100"	91.291697950595	89.8403940344573
"Podel.07G072200"	0	0
"Podel.07G072300"	2.70029472875844	1.97329230178501
"Podel.07G072400"	0.0393178639652815	0.078635727930563
"Podel.07G072500"	0.0428618210914038	0
"Podel.07G072600"	0	0.130584201045313
"Podel.07G072700"	0.113355700757476	0.113355700757476
"Podel.07G072800"	0.104575729467823	0.104575729467823
"Podel.07G072900"	0.592747623385999	0.856191011557554
"Podel.07G073000"	4.77013437921448	4.77013437921448
"Podel.07G073100"	0	0
"Podel.07G073200"	0	0
"Podel.07G073300"	4.16920779127343	4.46700834779296
"Podel.07G073400"	0.172228365387782	0
"Podel.07G073500"	25.2178694285011	26.3971223154454
"Podel.07G073600"	16.3881203705822	16.5400967573264
"Podel.07G073700"	3.39611535626357	3.6769970774583
"Podel.07G073800"	14.3055614074669	14.5455876055788
"Podel.07G073900"	0	0
"Podel.07G074000"	0	0
"Podel.07G074100"	0.209325172771972	0.125595103663183
"Podel.07G074200"	0	0
"Podel.07G074300"	0.758961342939375	1.09918539322254
"Podel.07G074400"	0	0
"Podel.07G074500"	0	0
"Podel.07G074600"	0	0
"Podel.07G074700"	0	0
"Podel.07G074800"	0	0
"Podel.07G074900"	0.472182684810219	0.295114178006387
"Podel.07G075000"	3.50308505352446	3.35712317629428
"Podel.07G075100"	0	0
"Podel.07G075200"	1.43083346185208	1.48103814472409
"Podel.07G075300"	0.392883528664623	0.349229803257443
"Podel.07G075400"	0	0
"Podel.07G075500"	0	0
"Podel.07G075600"	21.8689219691355	21.7942840101965
"Podel.07G075700"	0	0
"Podel.07G075800"	5.03686015291106	5.20291048762241
"Podel.07G075900"	0	0.0184770900306052
"Podel.07G076000"	0	0
"Podel.07G076100"	0	0
"Podel.07G076200"	0.228079192775977	0.570197981939942
"Podel.07G076300"	0	0
"Podel.07G076400"	0	0
"Podel.07G076500"	0	0
"Podel.07G076600"	0.105893910931704	0.0847151287453628
"Podel.07G076700"	0	0.0237761800016466
"Podel.07G076800"	0	0
"Podel.07G076900"	0	0
"Podel.07G077000"	0	0
"Podel.07G077100"	0	0
"Podel.07G077200"	0.116679401859933	0
"Podel.07G077300"	0.0864588363696242	0.10807354546203
"Podel.07G077400"	0.177068506803832	0
"Podel.07G077500"	0	0
"Podel.07G077600"	0.0851444283842751	0
"Podel.07G077700"	0	0
"Podel.07G077800"	0	0
"Podel.07G077900"	0.239873897224735	0.239873897224735
"Podel.07G078000"	4.88695998925812	5.02658741752264
"Podel.07G078100"	0.0434031299685628	0.0868062599371255
"Podel.07G078200"	0	0
"Podel.07G078300"	0.16867429426712	0.210842867833899
"Podel.07G078400"	0	0.0275540278444739
"Podel.07G078500"	0	0
"Podel.07G078600"	0.109418599718142	0
"Podel.07G078700"	7.2374498229045	6.51883778375086
"Podel.07G078800"	0	0.124869120405015
"Podel.07G078900"	0.107909018656379	0.341711892411867
"Podel.07G079000"	770.936726604253	732.048352040183
"Podel.07G079100"	12.0352788170371	14.6268886112441
"Podel.07G079200"	0	0
"Podel.07G079300"	2.36275788766364	2.40819553934947
"Podel.07G079400"	1.40912293358623	1.84947385033193
"Podel.07G079500"	0	0
"Podel.07G079600"	0	0
"Podel.07G079700"	0.0783505206271879	0
"Podel.07G079800"	0.689698995714813	0.632224079405245
"Podel.07G079900"	0.373637675140596	0.266884053671854
"Podel.07G080000"	0	0
"Podel.07G080100"	8.710214350722	11.1646390131248
"Podel.07G080200"	0.0727002426973426	0.109050364046014
"Podel.07G080300"	0	0
"Podel.07G080400"	0.424765462950766	0.377569300400681
"Podel.07G080500"	0	0.0484357798880438
"Podel.07G080600"	7.01778254369045	7.43550769510059
"Podel.07G080700"	1.5154660632921	1.93559526895723
"Podel.07G080800"	0.626414684384725	0.689056152823198
"Podel.07G080900"	20.3683726507759	18.342199455149
"Podel.07G081000"	0	0
"Podel.07G081100"	0	0.164903494886012
"Podel.07G081200"	0.0412934202103967	0.0412934202103967
"Podel.07G081300"	0	0
"Podel.07G081400"	0	0
"Podel.07G081500"	0	0
"Podel.07G081600"	18.313771556884	14.732866503862
"Podel.07G081700"	41.2060723175894	35.8054828600726
"Podel.07G081800"	0	0
"Podel.07G081900"	0	0
"Podel.07G082000"	47.2183833114414	43.3202924773193
"Podel.07G082100"	0	0
"Podel.07G082200"	5.49565945932439	6.3972910893698
"Podel.07G082300"	1.5090695208824	1.54776361116144
"Podel.07G082400"	0	0
"Podel.07G082500"	0	0
"Podel.07G082600"	0	0
"Podel.07G082700"	0	0
"Podel.07G082800"	0	0
"Podel.07G082900"	0	0
"Podel.07G083000"	0	0
"Podel.07G083100"	0.490325891084542	0.0980651782169083
"Podel.07G083200"	0.256299160695716	0.256299160695716
"Podel.07G083300"	0	0
"Podel.07G083400"	0	0
"Podel.07G083500"	0	0
"Podel.07G083600"	0.344849497857406	0.0862123744643516
"Podel.07G083700"	0	0
"Podel.07G083800"	1.03851287269062	0.65471463713104
"Podel.07G083900"	1.31629965886554	1.57955959063864
"Podel.07G084000"	0.0465854913156108	0.139756473946832
"Podel.07G084100"	0.548150694093062	0.62123745330547
"Podel.07G084200"	0	0
"Podel.07G084300"	0.275139200892418	0.110055680356967
"Podel.07G084400"	0	0
"Podel.07G084500"	0.05232405010743	0
"Podel.07G084600"	0.083232334219767	0.083232334219767
"Podel.07G084700"	0	0.0395854724634745
"Podel.07G084800"	0	0.0368281794472656
"Podel.07G084900"	0	0
"Podel.07G085000"	0	0
"Podel.07G085100"	0.071598723868595	0.28639489547438
"Podel.07G085200"	25.7592784219733	25.8274246611848
"Podel.07G085300"	0.164963459793243	0.274939099655405
"Podel.07G085400"	0	0.0916463665518016
"Podel.07G085500"	0	0
"Podel.07G085600"	0	0
"Podel.07G085700"	0.139627428264518	0
"Podel.07G085800"	0	0
"Podel.07G085900"	0.115963577308645	0.0773090515390965
"Podel.07G086000"	0	0
"Podel.07G086100"	0	0
"Podel.07G086200"	2.73695031331172	2.9840361054857
"Podel.07G086300"	0	0
"Podel.07G086400"	0	0.0516449811511177
"Podel.07G086500"	0.0488425403134602	0.0488425403134602
"Podel.07G086600"	0.104865814709066	0
"Podel.07G086700"	0	0
"Podel.07G086800"	21.9008550979344	19.385739229797
"Podel.07G086900"	0	0
"Podel.07G087000"	0.763719721265014	0.830130131809797
"Podel.07G087100"	0.854330535652388	1.28149580347858
"Podel.07G087200"	0	0
"Podel.07G087300"	15.2128740645028	15.2397045302251
"Podel.07G087400"	0.0319426499388409	0.0319426499388409
"Podel.07G087500"	0	0.0302796365259256
"Podel.07G087600"	0.0427648486454957	0.128294545936487
"Podel.07G087700"	27.1706368232516	27.3777827202522
"Podel.07G087800"	0.861632506042579	1.72326501208516
"Podel.07G087900"	0.0167348942906676	0.0167348942906676
"Podel.07G088000"	0.187381046853126	0.327916831992971
"Podel.07G088100"	0	0
"Podel.07G088200"	0	0
"Podel.07G088300"	0	0.0813867087246893
"Podel.07G088400"	34.6440289658668	39.0915732249983
"Podel.07G088500"	0.521436223484389	0
"Podel.07G088600"	0.499981095993481	0.777748371545414
"Podel.07G088700"	1.45687838132619	1.49423423725764
"Podel.07G088800"	1869.44480840888	1874.47465676421
"Podel.07G088900"	1.68018338678303	2.52027508017454
"Podel.07G089000"	3.39430987228895	3.47916761909617
"Podel.07G089100"	0.146717178017923	0.195622904023897
"Podel.07G089200"	0.125664685438066	0.146608799677744
"Podel.07G089300"	0	0.0862123744643516
"Podel.07G089400"	64.9298141596916	60.2042983843643
"Podel.07G089500"	24.8869987985345	24.1119711542895
"Podel.07G089600"	0.164723861449317	0
"Podel.07G089700"	0.348024176778993	0.174012088389497
"Podel.07G089800"	0.220818494174172	0.353309590678674
"Podel.07G089900"	0.246280952460053	0.123140476230027
"Podel.07G090000"	0.59722158297975	0.3981477219865
"Podel.07G090100"	0.164723861449317	0
"Podel.07G090200"	0	0
"Podel.07G090300"	24.9113895208004	25.0862062893674
"Podel.07G090400"	1.03102162370777	1.29832352615052
"Podel.07G090500"	10.4067538422938	11.1045828171415
"Podel.07G090600"	0	0.0518575119377478
"Podel.07G090700"	4.98211791321875	3.69045771349537
"Podel.07G090800"	5.24982139105793	5.89928383118881
"Podel.07G090900"	1.67785303534505	1.23217332283152
"Podel.07G091000"	0.0415201825399431	0.0830403650798861
"Podel.07G091100"	0.0674070600938214	0
"Podel.07G091200"	0.0548084468323569	0.0274042234161784
"Podel.07G091300"	0.185314344130481	0
"Podel.07G091400"	0	0
"Podel.07G091500"	0	0.0471667201529859
"Podel.07G091600"	0.041657439341728	0.166629757366912
"Podel.07G091700"	0.134215832672017	0.149128702968908
"Podel.07G091800"	2.89409578584637	3.17546620947032
"Podel.07G091900"	1.09486505344777	1.40768364014714
"Podel.07G092000"	0	0
"Podel.07G092100"	0.0687347749138512	0.103102162370777
"Podel.07G092200"	0.733775741510446	0.557669563547939
"Podel.07G092300"	0.711793171179003	0.896332141484671
"Podel.07G092400"	0	0
"Podel.07G092500"	0.0392906213780892	0.0261937475853928
"Podel.07G092600"	0	0.0518575119377478
"Podel.07G092700"	0.0528359555592148	0.0528359555592148
"Podel.07G092800"	0	0
"Podel.07G092900"	0	0
"Podel.07G093000"	0	0
"Podel.07G093100"	0.152975725655511	0.114731794241633
"Podel.07G093200"	0	0
"Podel.07G093300"	0	0
"Podel.07G093400"	0	0
"Podel.07G093500"	0.079170944926949	0
"Podel.07G093600"	0	0
"Podel.07G093700"	0.0393998188667203	0
"Podel.07G093800"	1.5219052416513	1.6436576609834
"Podel.07G093900"	18.0390823117059	15.143920953037
"Podel.07G094000"	18.5105829690718	20.8244058402057
"Podel.07G094100"	4.9096267795608	3.92770142364864
"Podel.07G094200"	1.24853258973398	1.22452234762371
"Podel.07G094300"	0.323977514323455	0.283480325033023
"Podel.07G094400"	0	0.074933847775259
"Podel.07G094500"	0	0
"Podel.07G094600"	0.121491567871296	0.121491567871296
"Podel.07G094700"	7.55671832838864	6.07822995979086
"Podel.07G094800"	60.1172807455475	54.5774630659237
"Podel.07G094900"	0	0
"Podel.07G095000"	0	0
"Podel.07G095100"	0	0
"Podel.07G095200"	0	0
"Podel.07G095300"	0.392042790249374	0.784085580498747
"Podel.07G095400"	0.392260712867633	0.457637498345572
"Podel.07G095500"	3.76330668080362	3.33565819434866
"Podel.07G095600"	4.27874556139426	5.35483725946947
"Podel.07G095700"	0.280941021477887	0.245823393793151
"Podel.07G095800"	0.879165725642283	0.908471249830359
"Podel.07G095900"	0.059722158297975	0.03981477219865
"Podel.07G096000"	0.441907403426096	0.547123451860881
"Podel.07G096100"	0.0676886771756816	0
"Podel.07G096200"	0	0
"Podel.07G096300"	317.020275127973	345.328235913887
"Podel.07G096400"	0.442153522837639	0.393025353633457
"Podel.07G096500"	0	0
"Podel.07G096600"	0	0
"Podel.07G096700"	0	0.0897960242342474
"Podel.07G096800"	0	0
"Podel.07G096900"	0.43453018623699	0
"Podel.07G097000"	0.0307725895015207	0.0615451790030414
"Podel.07G097100"	0	0
"Podel.07G097200"	0	0
"Podel.07G097300"	44.4313739363089	42.155058410389
"Podel.07G097400"	0	0
"Podel.07G097500"	0.139241717136715	0.0696208585683576
"Podel.07G097600"	0	0
"Podel.07G097700"	0	0.136847515665586
"Podel.07G097800"	0	0
"Podel.07G097900"	8.86348962477016	10.9674492831752
"Podel.07G098000"	0	0
"Podel.07G098100"	4.99889272100736	4.47817472923576
"Podel.07G098200"	5.15359679982921	4.57173909662269
"Podel.07G098300"	0.134774068458532	0.336935171146329
"Podel.07G098400"	0	0
"Podel.07G098500"	0	0.215408126510645
"Podel.07G098600"	1212.81438930126	1133.57984181664
"Podel.07G098700"	43.558359274908	46.3235513691434
"Podel.07G098800"	0	0
"Podel.07G098900"	0.815690689849023	0.690199814487635
"Podel.07G099000"	0	0
"Podel.07G099100"	0.059184542000185	0.0295922710000925
"Podel.07G099200"	0.040518891964221	0.040518891964221
"Podel.07G099300"	0	0
"Podel.07G099400"	0	0
"Podel.07G099500"	0	0
"Podel.07G099600"	0.287180532452892	0.175499214276767
"Podel.07G099700"	0	0.0641835758957864
"Podel.07G099800"	39.7182591749026	39.1799092764476
"Podel.07G099900"	15.7517192510909	18.9020631013091
"Podel.07G100000"	0.181896357029438	0.363792714058876
"Podel.07G100100"	0.20676823811824	0.20676823811824
"Podel.07G100200"	30.2433009620945	35.5615085465307
"Podel.07G100300"	25.017436457615	21.1258352308749
"Podel.07G100400"	0.0297085471140418	0.0594170942280836
"Podel.07G100500"	0	0
"Podel.07G100600"	0	0
"Podel.07G100700"	2.77657424087026	2.53247980211244
"Podel.07G100800"	0.108893306392563	0.036297768797521
"Podel.07G100900"	13.7183325303968	12.6838353231866
"Podel.07G101000"	0	0
"Podel.07G101100"	1.65651883203961	2.60310102177653
"Podel.07G101200"	0	0
"Podel.07G101300"	0	0
"Podel.07G101400"	0	0
"Podel.07G101500"	0.0748596558467686	0.0374298279233843
"Podel.07G101600"	0.0763719721265013	0.0763719721265013
"Podel.07G101700"	0	0
"Podel.07G101800"	0	0
"Podel.07G101900"	0	0
"Podel.07G102000"	0	0
"Podel.07G102100"	0	0
"Podel.07G102200"	0.0311915232694869	0
"Podel.07G102300"	0.0790054884067255	0.158010976813451
"Podel.07G102400"	0	0
"Podel.07G102500"	0.283708264184752	0.851124792554255
"Podel.07G102600"	0	0
"Podel.07G102700"	0.191251903217293	0.0637506344057642
"Podel.07G102800"	0.121687101510574	0.0405623671701912
"Podel.07G102900"	0.0443190225118619	0.177276090047447
"Podel.07G103000"	14.1473774755168	17.3268911762
"Podel.07G103100"	85.2060122995997	78.0249545369106
"Podel.07G103200"	0.0502046828720029	0.0251023414360014
"Podel.07G103300"	32.8969610743675	41.5318868365254
"Podel.07G103400"	94.5103155065454	87.6891362134643
"Podel.07G103500"	2.7053800295659	3.13254529739209
"Podel.07G103600"	0.113016819738769	0.0753445464925125
"Podel.07G103700"	0	0
"Podel.07G103800"	2.19651754604409	2.57404399927042
"Podel.07G103900"	0.519899574495731	0.371356838925522
"Podel.07G104000"	0.0418418663006288	0.0418418663006288
"Podel.07G104100"	0.935009304617875	1.02001015049223
"Podel.07G104200"	0.0700076411159596	0.140015282231919
"Podel.07G104300"	0	0
"Podel.07G104400"	0	0
"Podel.07G104500"	6.62903339750136	9.05169218935928
"Podel.07G104600"	1.40640350456169	1.06886666346688
"Podel.07G104700"	0	0
"Podel.07G104800"	8.63689774666557	8.68409390921566
"Podel.07G104900"	0.0264642115524103	0
"Podel.07G105000"	1.04390092078236	1.64041573265799
"Podel.07G105100"	1.00811003206982	1.46002142575629
"Podel.07G105200"	191.376148580363	206.165709699467
"Podel.07G105300"	0.269548136917064	0.314472826403241
"Podel.07G105400"	0.0600303711038002	0
"Podel.07G105500"	0.705154685644691	1.17525780940782
"Podel.07G105600"	0.056339979437583	0.056339979437583
"Podel.07G105700"	0.0332490116118014	0
"Podel.07G105800"	4.48333559370313	5.31595506110514
"Podel.07G105900"	0	0.272953979802297
"Podel.07G106000"	0	0.0413838272606658
"Podel.07G106100"	0.997231146831654	1.042559835324
"Podel.07G106200"	0.365257257996311	0.365257257996311
"Podel.07G106300"	28.7652035858585	31.2378571892274
"Podel.07G106400"	0.111489190078992	0.130070721758824
"Podel.07G106500"	0.246040521982546	0.246040521982546
"Podel.07G106600"	0	0.0512946081446651
"Podel.07G106700"	5.0604929898658	5.18513567434525
"Podel.07G106800"	0.251428867855893	0.35918409693699
"Podel.07G106900"	0.036072639506315	0
"Podel.07G107000"	0	0
"Podel.07G107100"	0.0365080890416399	0
"Podel.07G107200"	0	0.0320373950869645
"Podel.07G107300"	0	0
"Podel.07G107400"	29.0995053750965	28.3425818248773
"Podel.07G107500"	0	0
"Podel.07G107600"	551.545913804184	530.715068753762
"Podel.07G107700"	0.297670285059986	0.198446856706657
"Podel.07G107800"	0.0749709989144634	0.22491299674339
"Podel.07G107900"	16.6849224989687	14.5805178594591
"Podel.07G108000"	0	0.0652357656645697
"Podel.07G108100"	0	0
"Podel.07G108200"	0	0
"Podel.07G108300"	6.44893917574075	6.59719065104513
"Podel.07G108400"	1.35727591434954	1.43711567401716
"Podel.07G108500"	0	0
"Podel.07G108600"	0	0
"Podel.07G108700"	0	0
"Podel.07G108800"	0	0
"Podel.07G108900"	0	0
"Podel.07G109000"	2.03292907019604	1.44811385822184
"Podel.07G109100"	0	0.0297904855812594
"Podel.07G109200"	0.530584227405167	0
"Podel.07G109300"	4.12695044378582	4.63100545982073
"Podel.07G109400"	0.807205541692915	1.4948250772091
"Podel.07G109500"	0.741257376521925	0.741257376521925
"Podel.07G109600"	1.67552913917421	2.51329370876132
